assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1997-08-07,0,23,True,True,100,100,1,0.36,8,199796,1,,0,0,-1,1,19.2,198,64,14,5.02,,,0,2,1.4,1.4,0,0.04,0.01,0.19,0.06,0.15,5.03,1.8,0.05,Matty,1.4,206,78,5,1.79,0,False,6.5,230,84,32,False,32.4,215,92,,251,,2026-09-09T14:30:08.192142Z,44,560,144,p199796,0,0,,0,,199796.jpg,2.3,182,70,False,-144,,-5.6,"[{'offset': 0, 'projected_percent': '-7.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.5', 'likelihood': -1}]",2,0,172,False,0,0.0,,[],Cash,5.1,75,30,False,,3,1.08,a,6,2,7,2020-09-03,13.0,200,67,7,93065,414,395715,1726,0.3,1.6,Cash,1
0,1993-03-13,0,45,True,True,,,1,0.42,14,149484,,,0,0,0,0,5.0,273,97,18,7.5,,,0,2,1.6,1.6,1,0.02,0.01,0.22,0.09,0.20,3.46,1.44,0.08,Tyrone,1.6,177,66,2,0.83,0,False,5.4,249,91,33,False,32.4,216,93,,216,,,45,440,88,p149484,0,0,,0,,149484.jpg,2.0,202,77,False,11,,0.4,"[{'offset': 0, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.8', 'likelihood': 1}]",6,0,241,False,0,0.0,,[],Mings,0.4,271,98,False,,2,0.83,a,4,2,7,2019-07-08,17.0,169,53,8,14909,189,16167,143,0.4,1.8,Mings,1
0,1997-01-16,0,-4,True,True,0,0,0,0.0,8,244954,,,0,0,0,0,1.9,314,114,9,4.33,,,0,2,0.0,0.0,0,0.01,0.0,0.01,0.0,0.00,4.79,2.31,0.0,Pau,0.6,288,104,5,2.41,0,False,1.5,333,120,34,False,11.2,290,118,,187,Hamstring injury - Expected back 10 Oct,2026-09-12T18:00:08.712707Z,45,471,110,p244954,0,0,,0,,244954.jpg,1.0,305,116,False,-26,,-70.9,"[{'offset': 0, 'projected_percent': '-72.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-77.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-81.2', 'likelihood': -3}]",9,0,200,False,0,0.0,https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,[],Torres,0.3,283,103,False,,3,1.44,i,1,2,7,2023-07-12,2.0,300,113,3,11195,2,24855,497,0.1,0.7,Pau,0
0,2004-01-05,0,3,True,True,,,0,0.0,1,515597,,,0,0,0,0,0.5,356,176,1,5.62,,,0,3,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.22,1.24,0.0,Lamare,0.2,395,185,0,0.0,0,False,0.3,379,176,35,False,2.2,364,167,,16,,,50,316,189,p515597,0,0,,0,,515597.jpg,1.0,343,155,False,-4,,-85.2,"[{'offset': 0, 'projected_percent': '-89.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-98.3', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-107.4', 'likelihood': -5}]",0,0,152,False,0,0.0,,[],Bogarde,0.1,474,186,False,,0,0.0,a,0,2,7,2021-01-07,0.0,581,243,1,2762,21,4369,41,0.0,0.2,Bogarde,0
0,2002-03-10,1,22,True,True,0,0,1,0.27,17,441302,,,0,0,0,0,24.5,175,56,24,6.45,,,0,2,0.0,0.0,0,0.45,0.12,0.73,0.2,0.28,6.54,1.76,0.08,Ian,1.8,160,60,7,1.88,0,False,10.2,169,65,36,False,34.8,207,88,,335,Ankle injury - Unknown return date,2026-09-12T18:00:08.729468Z,45,478,116,p441302,0,0,,0,,441302.jpg,2.2,189,74,False,-55,,-80.4,"[{'offset': 0, 'projected_percent': '-82.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-87.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-92.9', 'likelihood': -3}]",10,0,152,False,0,0.0,https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,[],Maatsen,0.6,242,92,False,,4,1.07,i,7,2,7,2024-06-28,43.0,90,20,9,31847,5,56630,892,0.4,2.0,Maatsen,1
0,1994-07-17,0,31,True,True,,,1,0.22,17,184667,,,0,0,0,0,27.3,167,52,18,4.0,,,0,2,1.6,1.6,1,0.17,0.04,0.61,0.14,0.44,8.25,1.83,0.1,Victor,1.6,179,68,7,1.56,0,False,12.0,144,54,37,False,55.6,136,62,,405,,,45,449,95,p184667,1,0,,0,,184667.jpg,1.6,252,90,False,3,,1.0,"[{'offset': 0, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.0', 'likelihood': 1}]",7,0,206,False,0,0.0,,[],Lindelöf,0.3,284,104,False,,5,1.11,a,1,2,7,2025-09-01,37.0,106,28,8,13727,127,13134,111,0.4,1.8,Lindelöf,0
0,,0,0,True,True,,,0,0,0,606798,,,0,0,0,0,0.0,435,171,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Andrés,0.0,461,173,0,0,0,False,0.0,446,171,38,False,0.0,441,171,,0,,,40,650,204,p606798,0,0,,0,,606798.jpg,0.0,461,173,False,-14,,-22.4,"[{'offset': 0, 'projected_percent': '-23.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-24.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-25.4', 'likelihood': -2}]",0,0,,False,0,0,,[],García,1.6,147,59,False,,0,0,a,0,2,7,,0.0,378,155,0,43731,285,62354,454,0.0,0.0,A.García,0
0,2005-12-16,0,0,False,True,0,0,0,0,0,578545,,,0,0,0,0,0.0,433,170,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kosta,0.0,459,172,0,0,0,False,0.0,444,170,39,False,0.0,439,170,,0,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,40,647,202,p578545,0,0,,0,,578545.jpg,0.0,459,172,False,-5,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,190,False,0,0,,[],Nedeljkovic,0.1,378,145,False,,0,0,u,0,2,7,2024-01-22,0.0,375,153,0,0,0,14731,46,0.0,0.0,Nedeljkovic,0
0,1996-12-25,0,35,True,True,,,1,0.25,4,195546,3,,0,0,-1,1,44.2,111,71,25,6.32,1,,0,3,2.0,2.0,1,0.21,0.05,1.04,0.26,0.83,6.89,1.74,0.21,Emiliano,2.0,154,68,6,1.52,0,False,6.4,233,104,41,False,5.0,338,154,,356,,,59,81,54,p195546,0,0,1,0,,195546.jpg,2.0,228,102,False,-6,,-84.3,"[{'offset': 0, 'projected_percent': '-84.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-85.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-86.7', 'likelihood': -3}]",16,0,10,False,0,0.0,,[],Buendía Stati,0.9,194,62,False,,5,1.26,a,5,2,7,2021-06-10,24.0,139,71,10,48200,216,91775,630,0.3,1.7,Buendía,0
0,1997-08-09,0,0,False,True,0,0,0,0,0,215711,,,0,0,-1,1,0.0,625,271,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leon,0.0,628,270,0,0,0,False,0.0,626,270,44,False,0.0,621,268,,0,Has joined Olympiakos permanently,2026-09-04T12:35:14.472260Z,54,184,117,p215711,0,0,,0,,215711.jpg,0.0,628,270,False,-4,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,107,False,0,0,,[],Bailey,0.1,487,192,False,,0,0,u,0,2,7,2021-08-04,0.0,611,263,0,2096,0,12801,70,0.0,0.0,Bailey,0
1,1994-10-18,1,51,True,True,,,1,0.23,6,122806,2,,0,0,-1,1,51.4,92,62,25,5.68,,,0,3,2.4,2.4,1,0.28,0.06,1.05,0.24,0.77,8.10,1.84,0.18,John,2.4,125,55,7,1.59,0,False,9.1,188,88,45,False,29.4,227,91,,396,,,54,172,109,p122806,0,0,,0,,122806.jpg,2.4,180,77,False,-2,,-18.2,"[{'offset': 0, 'projected_percent': '-18.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-18.6', 'likelihood': -1}]",14,0,243,False,0,0.0,,[],McGinn,2.2,120,36,False,,5,1.14,a,5,2,7,2018-08-08,15.0,189,97,12,64354,523,147754,792,0.4,2.2,McGinn,2
0,1993-12-05,0,63,True,True,,,1,0.3,4,88894,4,,0,0,0,0,81.5,40,34,24,7.15,,,0,3,1.8,1.8,0,0.14,0.04,0.52,0.15,0.38,6.58,1.96,0.11,Ross,1.8,162,71,6,1.79,0,False,15.5,94,52,46,False,41.8,176,68,,302,,,50,241,151,p88894,0,0,,0,,88894.jpg,2.2,190,80,False,-6,,1.0,"[{'offset': 0, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.8', 'likelihood': 1}]",13,0,241,False,0,0.0,,[],Barkley,0.3,306,106,False,,4,1.19,a,7,2,7,2024-07-01,31.0,121,63,9,15640,83,14610,133,0.4,1.8,Barkley,0
1,1999-11-23,2,80,True,True,100,100,1,0.22,11,226944,,,0,0,0,0,55.6,79,57,35,7.78,,,1,3,3.0,3.0,6,0.15,0.03,0.27,0.06,0.12,8.25,1.83,0.03,Boubacar,3.0,90,37,7,1.56,0,False,10.5,167,80,47,False,47.0,165,62,,405,,2026-07-23T12:01:23.337269Z,50,271,167,p226944,0,0,,0,,226944.jpg,3.0,142,59,False,4,,-73.0,"[{'offset': 0, 'projected_percent': '-72.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-70.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-68.4', 'likelihood': -3}]",15,0,73,False,0,0.0,,[],Kamara,0.3,290,99,False,,5,1.11,a,9,2,7,2022-06-11,2.0,306,150,15,13304,95,20103,155,0.6,3.0,Kamara,0
0,2001-08-16,0,0,True,True,0,0,0,0,0,449871,,,0,0,-1,1,0.0,554,232,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Amadou,0.0,568,233,0,0,0,False,0.0,560,228,48,False,0.0,555,226,,0,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,49,381,228,p449871,0,0,,0,,449871.jpg,0.0,568,233,False,0,,-3.9,"[{'offset': 0, 'projected_percent': '-3.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.9', 'likelihood': -1}]",0,0,21,False,0,0,https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,[],Onana,0.0,585,243,False,,0,0,i,0,2,7,2024-07-22,0.0,517,206,0,475,4,1576,6,0.0,0.0,Onana,0
0,2003-10-04,0,0,False,True,0,0,0,0,0,469247,,,0,0,0,0,0.0,591,251,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Samuel,0.0,595,250,0,0,0,False,0.0,590,248,49,False,0.0,585,246,,0,Has joined Bolton Wanderers on loan for the rest of the season,2026-08-17T13:52:28.532616Z,50,291,175,p469247,0,0,,0,,469247.jpg,0.0,595,250,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Iling-Junior,0.0,653,290,False,,0,0,u,0,2,7,2024-07-01,0.0,564,234,0,0,0,225,0,0.0,0.0,Iling Jr,0
0,2008-03-04,0,0,True,True,,,0,0,0,645618,,,0,0,0,0,0.0,525,215,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bradley,0.0,544,218,0,0,0,False,0.0,531,210,50,False,0.0,526,208,,0,,,45,544,285,p645618,0,0,,0,,645618.jpg,0.0,544,218,False,-8,,-51.6,"[{'offset': 0, 'projected_percent': '-52.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-54.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-56.3', 'likelihood': -3}]",0,0,241,False,0,0,,[],Burrowes,0.6,235,77,False,,0,0,a,0,2,7,2025-01-09,0.0,484,187,0,20914,89,32015,291,0.0,0.0,Burrowes,0
0,2007-03-04,0,32,True,True,,,1,0.32,3,577285,,,0,0,0,0,40.9,126,79,19,6.13,,,0,3,1.6,1.6,0,0.16,0.05,0.23,0.07,0.07,5.39,1.74,0.02,George,1.6,182,80,5,1.61,0,False,9.1,187,87,51,False,25.2,236,97,,279,,,45,521,272,p577285,0,0,,0,,577285.jpg,2.0,206,88,False,-30,,14.7,"[{'offset': 0, 'projected_percent': '14.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '14.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '13.7', 'likelihood': 1}]",10,0,241,False,0,0.0,,[],Hemmings,1.2,161,50,False,,4,1.29,a,6,2,7,2025-08-05,25.0,133,67,8,113064,381,60893,960,0.4,1.8,George Hemmings,0
0,2006-05-05,0,34,True,True,75,,0,0.0,2,653481,,,0,0,0,0,4.9,275,144,8,8.28,,,0,3,1.2,1.6,0,0.00,0.0,0.06,0.06,0.06,2.40,2.48,0.06,Alysson Edward Franco,1.6,191,87,2,2.07,1,False,7.0,219,100,52,False,39.8,184,73,Alysson,87,Unspecified injury - 75% chance of playing,2026-09-19T11:30:09.355376Z,50,340,204,p653481,0,0,,0,,653481.jpg,2.0,221,98,False,-10,,0.3,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '-0.8', 'likelihood': -1}]",4,0,30,False,0,0.0,,[],da Rocha dos Santos,0.1,488,193,False,,0,0.0,d,2,2,7,2026-01-01,25.0,135,69,8,3321,35,2903,40,0.3,1.6,Alysson,1
0,2005-10-14,3,33,True,True,100,100,0,0.0,2,614071,,,0,0,-1,1,4.0,284,148,8,10.0,,,1,3,2.0,2.0,9,0.09,0.11,0.54,0.67,0.45,1.45,1.81,0.56,Johan,2.0,156,69,1,1.25,1,False,0.7,364,169,53,False,2.6,361,165,,72,,2026-08-15T15:30:06.388335Z,59,96,62,p614071,0,0,,0,,614071.jpg,5.0,51,22,False,0,2026-09-19T16:00:07.823042Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",4,0,207,False,0,0.0,,[],Manzambi,0.1,371,133,False,,1,1.25,a,2,2,7,2026-07-17,0.0,647,287,10,3916,930,16673,54,0.3,1.7,Manzambi,0
0,2001-02-12,0,4,True,True,100,100,0,0.0,3,448089,,,0,0,0,0,11.0,241,127,14,15.0,,,0,3,-0.2,-0.2,1,0.02,0.02,0.02,0.02,0.00,3.17,3.4,0.0,Joao,-0.2,662,296,4,4.29,0,False,1.2,347,160,54,False,1.0,380,176,João Gomes,84,,2026-09-16T19:30:08.742410Z,55,145,89,p448089,0,0,,0,,448089.jpg,-0.5,662,296,False,0,2026-09-20T16:30:08.780195Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",5,1,30,False,0,0.0,,[],Gomes,0.0,508,202,False,,2,2.14,a,6,2,7,2026-07-20,0.0,629,273,-1,887,48,3919,10,0.0,-0.2,Gomes,0
0,1995-12-30,0,0,False,True,0,0,0,0,0,178301,,,0,0,-2,2,0.0,662,78,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ollie,0.0,661,78,0,0,0,False,0.0,662,78,55,False,0.0,662,78,,0,Has joined Al Hilal permanently,2026-09-01T13:15:16.698799Z,78,12,3,p178301,0,0,,0,,178301.jpg,0.0,661,78,False,-122,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Watkins,2.6,113,18,False,,0,0,u,0,2,7,2020-09-09,0.0,662,78,0,14882,0,748930,1549,0.0,0.0,Watkins,0
0,1997-10-02,0,10,True,True,100,100,0,0.0,0,173879,,,0,0,0,0,3.8,288,36,2,2.61,,,0,4,0.6,0.6,0,0.00,0.0,0.00,0.0,0.00,2.26,2.95,0.0,Tammy,0.6,314,37,2,2.61,0,False,0.9,356,40,56,False,3.2,356,37,,69,,2026-08-15T16:00:07.558543Z,55,129,34,p173879,0,0,,0,,173879.jpg,1.0,372,44,False,2,,3.3,"[{'offset': 0, 'projected_percent': '3.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.4', 'likelihood': 1}]",1,0,241,False,0,0.0,,[],Abraham,0.2,343,55,False,,0,0.0,a,1,2,7,2026-01-27,2.0,313,42,3,14351,303,11317,141,0.1,0.5,Abraham,0
0,2004-07-01,0,9,True,True,,,0,0.0,0,493105,,,0,0,-2,2,3.6,291,150,2,5.81,,,0,3,0.6,0.6,0,0.00,0.0,0.00,0.0,0.00,0.49,1.42,0.0,Alejandro,0.6,318,148,0,0.0,0,False,0.5,367,171,160,False,1.2,377,175,,31,,,58,108,69,p493105,0,0,,0,,493105.jpg,1.0,379,179,False,-10,,-24.6,"[{'offset': 0, 'projected_percent': '-26.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-30.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-35.0', 'likelihood': -2}]",2,0,10,False,0,0.0,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 27 as part of their loan conditions.', 'gameweek': 27, 'url': None}, {'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 16 as part of their loan conditions.', 'gameweek': 16, 'url': None}]",Garnacho Ferreyra,0.3,281,94,False,,0,0.0,a,0,2,7,2026-07-23,0.0,638,281,3,7035,87,38708,255,0.1,0.5,Garnacho,0
0,2001-06-20,0,25,True,True,,,1,0.37,1,517052,,,0,0,0,0,25.4,172,19,7,2.58,,,0,4,1.0,1.0,1,0.60,0.22,1.02,0.37,0.42,2.21,0.82,0.15,Nicolas,1.0,264,28,1,0.37,0,False,5.3,253,28,166,False,5.4,333,32,,244,,,65,42,11,p517052,0,0,2,0,,517052.jpg,1.2,284,34,False,66,,34.2,"[{'offset': 0, 'projected_percent': '34.6', 'likelihood': 2}, {'offset': 1, 'projected_percent': '35.5', 'likelihood': 2}, {'offset': 2, 'projected_percent': '36.4', 'likelihood': 2}]",6,0,189,False,0,0.0,,[],Jackson,1.2,164,25,False,,4,1.48,a,0,2,7,2026-08-28,24.0,140,27,5,146627,1365,77672,732,0.2,0.8,N.Jackson,1
0,2009-01-12,0,0,True,True,0,0,0,0,0,690838,,,0,0,-1,1,0.0,632,74,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Brian,0.0,634,74,0,0,0,False,0.0,633,73,582,False,0.0,629,70,,0,Unspecified injury - Unknown return date,2026-08-15T16:00:07.974271Z,54,221,49,p690838,0,0,,0,,690838.jpg,0.0,634,74,False,-15,,-9.5,"[{'offset': 0, 'projected_percent': '-11.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-18.3', 'likelihood': -1}]",0,0,241,False,0,0,https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,[],Madjo,0.2,321,50,False,,0,0,i,0,2,7,2026-01-12,0.0,619,71,0,2700,15,28906,135,0.0,0.0,Madjo,0
0,2002-07-11,0,9,True,True,,,0,0.0,6,487992,,,0,0,0,0,2.6,304,109,8,10.59,,,0,2,0.6,0.6,1,0.01,0.01,0.04,0.05,0.03,1.08,1.43,0.04,Matteo,0.6,292,107,0,0.0,0,False,0.9,350,129,596,False,6.6,321,123,,68,,,45,490,121,p487992,0,0,,0,,487992.jpg,1.0,309,119,False,5,,-82.5,"[{'offset': 0, 'projected_percent': '-78.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-70.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-62.2', 'likelihood': -3}]",4,0,106,False,0,0.0,,[],Ruggeri,0.1,436,159,False,,1,1.32,a,2,2,7,2026-08-19,0.0,438,181,3,2690,47,5310,46,0.1,0.7,Ruggeri,0
0,2002-08-21,4,81,True,True,,,1,0.29,8,433969,,,0,0,0,0,0.0,587,67,0,0.0,,,1,1,3.4,3.4,3,0.01,0.0,0.01,0.0,0.00,4.48,1.28,0.0,Zion,3.4,72,8,3,0.86,0,False,8.0,207,15,597,False,79.4,76,14,,315,,,50,281,12,p433969,0,0,,0,,433969.jpg,4.2,78,6,False,639,,24.6,"[{'offset': 0, 'projected_percent': '28.5', 'likelihood': 2}, {'offset': 1, 'projected_percent': '37.2', 'likelihood': 2}, {'offset': 2, 'projected_percent': '45.9', 'likelihood': 3}]",38,0,108,False,14,4.0,,[],Suzuki,1.8,134,19,False,,4,1.14,a,0,2,7,2026-08-19,0.0,559,66,17,138720,1156,56369,510,0.7,3.4,Suzuki,0
0,2006-10-02,0,0,True,True,,,0,0,0,569577,,,0,0,0,0,0.0,429,166,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Triston,0.0,455,168,0,0,0,False,0.0,440,166,606,False,0.0,435,166,,0,,,40,642,197,p569577,0,0,,0,,569577.jpg,0.0,455,168,False,-5,,0.4,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",0,0,241,False,0,0,,[],Rowe,0.2,360,137,False,,0,0,a,0,2,7,2026-07-01,0.0,370,148,0,12750,54,5355,100,0.0,0.0,Rowe,0
0,2007-01-11,0,0,False,True,0,0,0,0,0,571380,,,0,0,0,0,0.0,505,203,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luka,0.0,525,207,0,0,0,False,0.0,511,198,607,False,0.0,506,196,,0,Has joined Oxford United on loan until January,2026-09-04T12:35:39.820426Z,45,516,270,p571380,0,0,,0,,571380.jpg,0.0,525,207,False,-6,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Lynch,0.1,457,179,False,,0,0,u,0,2,7,2026-07-01,0.0,462,175,0,7103,0,7490,46,0.0,0.0,Lynch,0
0,1997-11-26,0,24,True,True,,,0,0.0,12,214590,,,0,0,0,0,15.0,212,69,21,12.43,,,0,2,1.5,1.5,1,0.07,0.04,0.07,0.04,0.00,3.22,1.91,0.0,Aaron,1.5,203,75,2,1.18,0,False,4.7,267,101,611,False,32.4,217,94,,152,,,45,454,98,p214590,0,0,,0,,214590.jpg,1.5,255,92,False,19,,1.9,"[{'offset': 0, 'projected_percent': '2.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.5', 'likelihood': 1}]",1,0,50,False,0,0.0,,[],Wan-Bissaka,0.2,319,118,False,,2,1.18,a,9,2,7,2026-08-21,0.0,416,170,6,17057,204,6435,102,0.3,1.3,Wan-Bissaka,0
0,1995-02-06,0,0,True,True,0,0,0,0,0,119090,,,0,0,-1,1,0.0,646,284,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leon,0.0,645,283,0,0,0,False,0.0,645,284,618,False,0.0,642,284,,0,Knee injury - Expected back 10 Oct,2026-09-09T09:30:08.229436Z,59,80,53,p119090,0,0,,0,,119090.jpg,0.0,645,283,False,-2,,-9.9,"[{'offset': 0, 'projected_percent': '-11.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.4', 'likelihood': -1}]",0,0,80,False,0,0,https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,[],Goretzka,0.0,544,223,False,,0,0,i,0,2,7,2026-08-27,0.0,639,282,0,4612,3,4366,52,0.0,0.0,Goretzka,0
0,2002-01-30,0,0,True,True,,,0,0,0,245719,,,0,0,0,0,0.0,476,187,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Taylor,0.0,498,189,0,0,0,False,0.0,483,187,630,False,0.0,478,187,,0,,,45,472,111,p245719,0,0,,0,,245719.jpg,0.0,498,189,False,-2,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-11.5', 'likelihood': -1}]",0,0,241,False,0,0,,[],Harwood-Bellis,0.0,579,197,False,,0,0,a,0,2,7,2026-09-01,0.0,426,176,0,2013,36,818,12,0.0,0.0,Harwood-Bellis,0
